Municipio;POP_TOT;POP_URB;Ano_Ref;Prestador;Tipo_Serv;Nat_Jur;AG001;ES001;FN001;FN002;FN003;FN006;FN007;FN023;FN024;FN038
"Estancia Velha";40740;39695;2007;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";27706;1456;5146758.7;5146758.7;NA;5273994.57;NA;17192.42;NA;NA
"Estancia Velha";43123;42017;2008;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";28387;1459;5588358.98;5588358.98;NA;5762432.3;NA;72949.78;NA;NA
"Estancia Velha";43906;42780;2009;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";29502;1459;6035912.34;6035912.34;NA;NA;NA;157187.79;NA;NA
"Estancia Velha";42574;41484;2010;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";29871;1371;6631419.39;6631419.39;NA;7008618.09;NA;1031945.32;85602;NA
"Estancia Velha";43146;42041;2011;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";42025;1363;7403482.74;7403482.74;NA;7625051.61;NA;1290649.83;177027.74;NA
"Estancia Velha";43698;42579;2012;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";32954;1363;8304490.17;8304490.17;NA;8584353.17;NA;1361960.44;42461.68;NA
"Estancia Velha";45500;44335;2013;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";34344;1370;8985384.52;8985384.52;NA;9279323.72;NA;124258.06;155572.24;NA
"Estancia Velha";45986;44809;2014;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";35508;1377;10159261.16;10159261.16;NA;10262616.05;NA;329426.21;NA;NA
"Estancia Velha";46444;45255;2015;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";36506;1370;10650703.01;10649398;1305.01;10751598.01;NA;285599.11;1622815.23;NA
"Estancia Velha";46877;45677;2016;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";37390;1337;12494569.4;12487519.45;7049.95;12329123.27;NA;328300.11;1006626.29;NA
"Estancia Velha";47287;46076;2017;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";38119;1349;12919544.65;12912803.24;6741.41;13437198.13;NA;127328.02;8721322.1;NA
"Estancia Velha";49345;48082;2018;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";39153;1349;13897406.75;13890210.15;7196.6;14197134.78;NA;508507.27;7609006.04;NA
"Estancia Velha";50022;48741;2019;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";39670;1349;14805573.88;14800544.96;5028.92;15204537.47;NA;730327.01;7738401.59;NA
"Estancia Velha";50672;49375;2020;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";40490;1358;16099485.59;16092828.71;6656.88;16263157.6;NA;176070.39;11141375.8;NA
"Esteio";79003;78925;1998;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";82574;4326;NA;5590422;95791;6160998;NA;692266;NA;NA
"Esteio";80707;80628;1999;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";78240;815;NA;6721056.77;106789.43;6397273.1;NA;350015.2;NA;NA
"Esteio";80048;79961;2000;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";83108;847;NA;7189677.31;295244.31;7019157.96;NA;36909.48;NA;NA
"Esteio";81189;81101;2001;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";84413;847;5449388.8;5345456.15;103932.65;7500488.17;NA;27922.92;NA;NA
"Esteio";82047;81958;2002;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";83500;4499;8814833.08;8703550.03;111283.05;8107002.84;NA;193620.24;NA;NA
"Esteio";82975;82885;2003;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";83706;4499;9639368.25;9506124.69;133243.56;9493081.34;NA;37331.95;NA;NA
"Esteio";84923;84831;2004;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";85034;4499;11837490.47;11685473.02;152017.45;10912705.25;NA;158497.66;NA;NA
"Esteio";86000;85907;2005;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";84990;4499;12727398.1;12477084.31;250313.79;11927494.17;NA;147974.66;NA;NA
"Esteio";87070;86975;2006;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";76768;4239;14247645.17;13924430.98;323214.18;14345097.58;NA;441885.25;NA;NA
"Esteio";78816;78728;2007;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";76300;4239;15053103.58;14735965.65;317137.93;15040393.24;NA;93252.13;NA;NA
"Esteio";81131;81040;2008;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";77357;4239;15751215.27;15423487.07;327728.2;15971432.74;NA;332708.03;NA;NA
"Esteio";81170;81079;2009;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";78787;4239;16886766.64;16529249.58;357517.06;NA;NA;288737.5;5166737.4;NA
"Esteio";80755;80643;2010;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";77773;4073;18157490.12;17806616.05;350874.07;19002177.25;NA;755741.69;29176115.68;NA
"Esteio";80810;80698;2011;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";80810;4037;19479055.19;19135264.88;343790.31;20050903.96;NA;239490.25;8790329.94;NA
"Esteio";80862;80750;2012;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";80750;4037;20991869.62;20643426.39;348443.23;21677672.38;NA;418487.85;11015030.6;NA
"Esteio";83700;83584;2013;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";83700;4042;22232804.14;21883225.08;349579.06;22909274.88;NA;NA;23419857.8;NA
"Esteio";83846;83730;2014;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";83846;4043;24643431.46;24273305.27;370126.19;24958801.86;NA;796507.95;11743032.44;NA
"Esteio";83984;83868;2015;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";83984;4042;25986810.79;25514399;472411.79;25672373.17;NA;1631991.56;2505760.26;NA
"Esteio";84114;83997;2016;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";83997;4255;27919088.32;27515310.57;403777.75;28020081.49;NA;1182165.54;4555604.79;NA
"Esteio";84237;84120;2017;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";84120;4431;30271386.73;29802529.01;468857.72;31320377.99;NA;1102309.06;5278010.74;NA
"Esteio";83121;83006;2018;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";83006;7681;31861651.28;31149668.15;711983.13;32570126.4;NA;252541.97;5313129.31;NA
"Esteio";83202;83087;2019;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";83087;8950;34601849.23;33193592.07;1408257.16;34569457.85;NA;835397.57;9281404.18;NA
"Esteio";83279;83163;2020;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";83163;9521;37269433.31;35700013.39;1569419.92;36129078.54;NA;955650.38;1892485.36;NA
"Farroupilha";55468;33922;1998;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Flores da Cunha";21589;10601;1998;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";15033;NA;NA;1171271;NA;1279478;NA;139323;NA;NA
"Frederico Westphalen";28668;20891;1998;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Garibaldi";27415;17276;1998;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Getulio Vargas";16391;11568;1998;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Glorinha";4797;1043;1998;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";1111;NA;NA;75563;NA;85496;NA;3104;NA;NA
"Glorinha";7518;2255;2015;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";3706;23;1542630.93;1542630.93;NA;1564511.25;NA;NA;291098.25;NA
"Glorinha";7588;2276;2016;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";2276;621;1830338.99;1799896.1;30442.89;1841773.58;NA;56843.64;NA;NA
"Glorinha";7654;2296;2017;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";2296;766;2119287.77;2014003;105284.77;2139021.75;NA;1084890.1;NA;NA
"Glorinha";7988;2396;2018;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";2396;1229;2305849.36;2171002.07;134847.29;2329209.23;NA;221717.73;NA;NA
"Glorinha";8098;2429;2019;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";2429;1574;2426230.71;2107073.63;319157.08;2475252.13;NA;142224.57;40462.4;NA
"Glorinha";8204;2461;2020;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";2461;1689;2552711.66;2165782.2;386929.46;2618589.56;NA;10648.72;NA;NA
"Gramado";31652;28080;2007;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";38757;4723;8752700.43;8314636.66;438063.77;8862227.21;NA;172511.95;81515.9;NA
"Gramado";33257;29504;2008;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";33759;4521;9776599.4;9224323.9;552275.5;9932415.75;NA;216840.26;112222.99;NA
"Gramado";33706;29902;2009;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";34589;4876;10903266.3;10190963.38;712302.92;NA;NA;93959.95;NA;NA
"Gramado";32273;29013;2010;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";30985;6322;11596154;10781153.47;815000.53;11899974.29;NA;510946.67;261747.23;NA
"Gramado";32556;29267;2011;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";29593;7517;13245638.15;12243334.72;1002303.43;13317023.26;NA;78892.85;175669.55;NA
"Gramado";32829;29513;2012;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";30179;6311;15460987.16;14180675.68;1280311.48;15777596.71;NA;115745.97;1291920.06;NA
"Gramado";34110;30664;2013;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";34110;7652;17206318.08;15606722.52;1599595.56;17497194.46;NA;NA;1657767.76;NA
"Gramado";34365;30894;2014;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";34365;8344;20349882.92;18288521.7;2061361.22;20482236.38;NA;83932.24;1264256.9;NA
"Gramado";34605;31109;2015;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";34605;9196;23142376.81;19903257.93;3239118.88;22574057.38;NA;286043.24;1018247.55;NA
"Gramado";34832;31314;2016;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";31656;10131;26291736.34;23228405.53;3063330.81;26173389.97;NA;273503.19;408346.39;NA
"Gramado";35047;31507;2017;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";31860;10500;27477454.63;26145576;1331878.63;27682549.52;NA;281948.9;NA;NA
"Gramado";35875;32251;2018;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";32597;10981;28192155.71;28136431.32;55724.39;28164397.47;NA;3946754.77;237716;NA
"Gramado";36232;32572;2019;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";32925;11748;31123086.94;31056411.36;66675.58;31283265.97;NA;565554.68;1743458.63;NA
"Gramado";36555;32862;2020;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";33208;11952;30086417.26;30005060.56;81356.7;30388861.53;NA;2163509.35;2268921.17;NA
"Gravatai";217723;200924;1998;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";94961;8925;NA;6242842;45073;6692902;NA;6864302;23769952;NA
"Gravatai";223011;205804;1999;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";84435;6510;NA;7457433.85;70119.22;7240020.12;NA;4873904.07;6238267.14;NA
"Gravatai";232629;212144;2000;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";94175;6595;NA;7917252.38;1718749.78;9161479.07;NA;1567399.32;2405075;NA
"Gravatai";238759;217734;2001;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";102479;6580;8392749.32;5960423.17;2432326.15;10517044.63;NA;811062.53;428920.78;NA
"Gravatai";243485;222044;2002;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";111322;20217;12937473.99;11220469.11;1717004.88;13213910.52;NA;2992317.98;3510810.29;NA
"Gravatai";248523;226638;2003;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";201292;56976;23176315.23;20348308.01;2828007.22;21160494.91;NA;1363336.74;3212559.65;NA
"Gravatai";259100;236284;2004;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";204365;57543;25205336.82;22702853.22;2502483.6;26281078.46;NA;1120690.63;596978.5;NA
"Gravatai";264953;241622;2005;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";207368;58592;26224635.95;23730202.34;2494433.61;28249752.85;NA;2123487.68;53305.18;NA
"Gravatai";270763;246920;2006;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";171914;48669;29696349.52;26368922.64;3327426.88;32059809.82;NA;571265.48;29218.12;NA
"Gravatai";261150;238153;2007;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";172410;48623;32768842.97;29401064.5;3367778.47;35338948.28;NA;382646.14;139742.55;NA
"Gravatai";266230;242786;2008;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";173456;47851;37333962.15;33421456.18;3912505.97;40053011.26;NA;3184397.27;9031.46;NA
"Gravatai";269446;245718;2009;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";177981;49546;40647146.03;36372738.63;4274407.4;NA;NA;2911803.79;NA;NA
"Gravatai";255660;243497;2010;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";175975;53492;43218702.95;38815857;4402845.95;46893771.97;NA;4086920.77;194552.7;NA
"Gravatai";257428;245181;2011;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";246857;54411;48412211.51;43371554.71;5040656.8;49927813.45;NA;3166258.68;393164.32;NA
"Gravatai";259138;246810;2012;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";186552;56824;53415140.38;47461449.19;5953691.19;55253312.33;NA;8789125.74;2926176.12;NA
"Gravatai";269022;256223;2013;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";195747;60311;57330321;50631363.41;6698957.59;59549717.79;NA;2358795.14;149959.35;NA
"Gravatai";270689;257811;2014;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";203572;65035;65614689.11;57905254.2;7709434.91;66413113.54;NA;4113639.93;4546271.64;NA
"Gravatai";272257;259304;2015;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";223819;69575;70526256.43;60042752.56;10483503.87;69049519.38;NA;3015223.22;2361183.15;NA
"Gravatai";273742;260719;2016;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";260719;76204;77814687.98;68133937.56;9680750.42;81567028.31;NA;1653278.57;3257173.93;NA
"Gravatai";275146;262056;2017;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";262056;78475;85351626.75;74428486.53;10923140.22;85598728.08;NA;1681804.91;5849608.27;NA
"Gravatai";279398;266106;2018;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";266106;80744;92235188.8;80804690.54;11430498.26;89774308.4;NA;1054526.25;6209694.42;NA
