"ID";"Linha_Original";"Municipio";"Cod_Municipio";"POP_TOT";"POP_URB";"Ano_Ref";"Cod_Prestador";"Prestador";"Tipo_Serv";"Nat_Jur";"AG001";"ES001";"Vol_agua_tratada";"ES006";"FN001";"FN002";"FN003";"FN006";"FN007";"FN023";"FN024";"FN038";"Deflator_PIB_Acum"
3594;TRUE;"Guaíba";"430930";92224;90135;6;"43149000";"Companhia Rio-Grandense de Saneamento";"Água e Esgoto";"Sociedade de economia mista com administração pública";86048;660;NA;NA;NA;6919885,63;15914,2;6421686,51;NA;158554,16;NA;NA;NA
3593;TRUE;"Guaíba";"430930";94307;91956;7;"43149000";"Companhia Rio-Grandense de Saneamento";"Água e Esgoto";"Sociedade de economia mista com administração pública";91789;688;NA;NA;NA;7471829,94;87067;7089266,1;NA;30773,79;NA;NA;NA
3592;TRUE;"Guaíba";"430930";96147;93750;8;"43149000";"Companhia Rio-Grandense de Saneamento";"Água e Esgoto";"Sociedade de economia mista com administração pública";94359;688;NA;NA;5180931,24;5167685,95;13245,29;7887330,03;NA;146143,62;NA;NA;NA
3591;TRUE;"Guaíba";"430930";97581;95148;9;"43149000";"Companhia Rio-Grandense de Saneamento";"Água e Esgoto";"Sociedade de economia mista com administração pública";92826;662;NA;NA;8675768,17;8661433,33;14334,84;8507931,94;NA;56757,28;NA;NA;NA
3590;TRUE;"Guaíba";"430930";99100;96630;10;"43149000";"Companhia Rio-Grandense de Saneamento";"Água e Esgoto";"Sociedade de economia mista com administração pública";95289;659;NA;NA;10253921,73;10245187,97;8733,76;9840529,91;NA;62602,12;NA;NA;NA
3589;TRUE;"Guaíba";"430930";102290;99740;11;"43149000";"Companhia Rio-Grandense de Saneamento";"Água e Esgoto";"Sociedade de economia mista com administração pública";96246;2586;NA;52,9;11774168,38;11715393,9;58774,48;11193559,49;NA;98060,03;86,22;NA;NA
3588;TRUE;"Guaíba";"430930";104055;101461;12;"43149000";"Companhia Rio-Grandense de Saneamento";"Água e Esgoto";"Sociedade de economia mista com administração pública";97141;2854;NA;33;12340722,85;12253948,29;86774,56;12405080,59;NA;265293,49;NA;NA;NA
3587;TRUE;"Guaíba";"430930";105808;103170;13;"43149000";"Companhia Rio-Grandense de Saneamento";"Água e Esgoto";"Sociedade de economia mista com administração pública";85214;2644;NA;135;12725339,88;12625933,49;99406,39;13465869,23;NA;734092,83;NA;NA;NA
3586;TRUE;"Guaíba";"430930";93578;91400;14;"43149000";"Companhia Rio-Grandense de Saneamento";"Água e Esgoto";"Sociedade de economia mista com administração pública";85792;2818;NA;148;13530809,03;13511832,19;18976,84;13772418,32;NA;247721,13;NA;NA;NA
3585;TRUE;"Guaíba";"430930";96467;94222;15;"43149000";"Companhia Rio-Grandense de Saneamento";"Água e Esgoto";"Sociedade de economia mista com administração pública";86510;2986;NA;154,05;14535408,19;14535374,14;34,05;15175544,05;NA;153294,6;NA;NA;NA
3584;TRUE;"Guaíba";"430930";96603;94355;16;"43149000";"Companhia Rio-Grandense de Saneamento";"Água e Esgoto";"Sociedade de economia mista com administração pública";86720;3128;NA;165,87;16101286,38;16101258,25;28,13;NA;NA;438288,93;68918,01;NA;NA
3583;TRUE;"Guaíba";"430930";95204;93064;17;"43149000";"Companhia Rio-Grandense de Saneamento";"Água e Esgoto";"Sociedade de economia mista com administração pública";81911;3077;NA;165,04;17028401,68;17028401,68;NA;18145391,63;NA;2274579,92;6239315,83;NA;NA
3582;TRUE;"Guaíba";"430930";95273;93131;18;"43149000";"Companhia Rio-Grandense de Saneamento";"Água e Esgoto";"Sociedade de economia mista com administração pública";93553;3274;NA;172;19201111,03;19198226,01;2885,02;19451985,81;NA;580550,3;18203443,7;NA;NA
3581;TRUE;"Guaíba";"430930";95340;93197;19;"43149000";"Companhia Rio-Grandense de Saneamento";"Água e Esgoto";"Sociedade de economia mista com administração pública";84703;3443;NA;181,04;21567469,9;21481999,46;85470,44;21975311,47;NA;2670614,26;17443089,75;NA;NA
3580;TRUE;"Guaíba";"430930";98688;96470;20;"43149000";"Companhia Rio-Grandense de Saneamento";"Água e Esgoto";"Sociedade de economia mista com administração pública";86051;3526;NA;NA;23182398,88;22924830,24;257568,64;23967600,93;NA;3058431,91;7870476,57;NA;NA
3579;TRUE;"Guaíba";"430930";98864;96642;21;"43149000";"Companhia Rio-Grandense de Saneamento";"Água e Esgoto";"Sociedade de economia mista com administração pública";87405;3651;NA;177;27245514,48;27209644,02;35870,46;27674545,97;NA;2482610,18;6606028,3;NA;NA
3578;TRUE;"Guaíba";"430930";99029;96803;22;"43149000";"Companhia Rio-Grandense de Saneamento";"Água e Esgoto";"Sociedade de economia mista com administração pública";99029;3905;NA;208,34;27947078,67;27894059,66;53019,01;28124426,35;NA;1358857,81;7513263,13;NA;NA
3577;TRUE;"Guaíba";"430930";99186;96956;23;"43149000";"Companhia Rio-Grandense de Saneamento";"Água e Esgoto";"Sociedade de economia mista com administração pública";96961;5016;NA;207,67;30827263,69;30760658,22;66605,47;31325138,99;NA;629130,94;4713640,74;NA;NA
3576;TRUE;"Guaíba";"430930";99334;97101;24;"43149000";"Companhia Rio-Grandense de Saneamento";"Água e Esgoto";"Sociedade de economia mista com administração pública";97106;5055;NA;289,47;33284305,9;33151887,7;132418,2;34009806,62;NA;698353,91;6502325,68;NA;NA
3575;TRUE;"Guaíba";"430930";98043;95839;25;"43149000";"Companhia Rio-Grandense de Saneamento";"Água e Esgoto";"Sociedade de economia mista com administração pública";95844;5157;NA;221,21;33939156,58;33787415,71;151740,87;34936102,69;NA;796557,76;16618107,98;NA;NA
3574;TRUE;"Guaíba";"430930";98143;95937;26;"43149000";"Companhia Rio-Grandense de Saneamento";"Água e Esgoto";"Sociedade de economia mista com administração pública";95942;7153;NA;513,65;35654072,33;35237378,1;416694,23;36753397,65;NA;1177460,65;8299220,62;NA;NA
3573;TRUE;"Guaíba";"430930";98239;96031;27;"43149000";"Companhia Rio-Grandense de Saneamento";"Água e Esgoto";"Sociedade de economia mista com administração pública";96036;13457;NA;1998,39;39677345,52;38672873,49;1004472,03;39244535,34;NA;1092261,13;6818770,43;NA;NA
3626;TRUE;"Guaporé";"430940";19671;16543;5;"43149000";"Companhia Rio-Grandense de Saneamento";"Água e Esgoto";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3625;TRUE;"Guaporé";"430940";20095;16899;6;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3624;TRUE;"Guaporé";"430940";20064;17678;7;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3623;TRUE;"Guaporé";"430940";20402;17976;8;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";19185;NA;NA;NA;1060135,07;1060135,07;NA;2017938,64;NA;312918,41;34700;NA;NA
3622;TRUE;"Guaporé";"430940";20638;18184;9;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";18557;NA;NA;NA;2247129,9;2247129,9;NA;2294104,4;NA;60968,51;NA;NA;NA
3621;TRUE;"Guaporé";"430940";20904;18418;10;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";19054;NA;NA;NA;2759077,49;2759077,49;NA;2658399,97;NA;25277,93;NA;NA;NA
3620;TRUE;"Guaporé";"430940";21463;18911;11;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";19100;NA;NA;NA;3097647,43;3097647,43;NA;2998065,78;NA;8077,88;NA;NA;NA
3619;TRUE;"Guaporé";"430940";21772;19183;12;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";19447;NA;NA;NA;3408351,7;3408351,7;NA;3347207,9;NA;65730,22;NA;NA;NA
3618;TRUE;"Guaporé";"430940";22079;19453;13;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";18602;NA;NA;NA;3737584,52;3737584,52;NA;3913831,7;NA;67824,77;NA;NA;NA
3617;TRUE;"Guaporé";"430940";21421;19426;14;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";19352;NA;NA;NA;4127158,35;4127158,35;NA;4119538,71;NA;94940,82;NA;NA;NA
3616;TRUE;"Guaporé";"430940";22372;20288;15;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";19818;NA;NA;NA;4630336,13;4630336,13;NA;4657222,65;NA;147490,93;NA;NA;NA
3615;TRUE;"Guaporé";"430940";22589;20485;16;"43094011";"Prefeitura Municipal de Guaporé";"Esgoto";"Administração pública direta";NA;17005;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3614;TRUE;"Guaporé";"430940";22589;20485;16;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";20418;NA;NA;NA;4952473,16;4952473,16;NA;NA;NA;750933,31;NA;NA;NA
3613;TRUE;"Guaporé";"430940";22814;20820;17;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";19205;NA;NA;NA;5468163;5468163;NA;5541861,77;NA;157146,53;NA;NA;NA
3612;TRUE;"Guaporé";"430940";23026;21013;18;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";21081;NA;NA;NA;5983765,55;5983765,55;NA;5971126,56;NA;139634,85;NA;NA;NA
3611;TRUE;"Guaporé";"430940";23230;21200;19;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";21134;NA;NA;NA;6512250,2;6512250,2;NA;6792737,86;NA;159970,8;NA;NA;NA
3610;TRUE;"Guaporé";"430940";24142;22032;20;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";22159;NA;NA;NA;6878201,68;6878201,68;NA;7075586,6;NA;85093;NA;NA;NA
3609;TRUE;"Guaporé";"430940";24331;22204;21;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";22795;NA;NA;NA;7757146,48;7757146,48;NA;7836328,85;NA;766743,49;NA;NA;NA
3608;TRUE;"Guaporé";"430940";24509;22367;22;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";23195;NA;NA;NA;8218796,16;8218796,16;NA;8143005,76;NA;80642,34;NA;NA;NA
3607;TRUE;"Guaporé";"430940";24677;22520;23;"43094011";"Prefeitura Municipal de Guaporé";"Esgoto";"Administração pública direta";NA;20000;NA;100;NA;NA;NA;NA;NA;NA;NA;NA;NA
3606;TRUE;"Guaporé";"430940";24677;22520;23;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";22520;NA;NA;NA;9212537,07;9212537,07;NA;9249221,5;NA;198855,69;NA;NA;NA
3604;TRUE;"Guaporé";"430940";24836;22665;24;"43094011";"Prefeitura Municipal de Guaporé";"Esgoto";"Administração pública direta";NA;21000;NA;100;NA;NA;NA;NA;NA;NA;NA;NA;NA
3605;TRUE;"Guaporé";"430940";24836;22665;24;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";22665;NA;NA;NA;10252841,93;10252841,93;NA;10250848,58;NA;712250,92;NA;NA;NA
3602;TRUE;"Guaporé";"430940";25475;23248;25;"43094011";"Prefeitura Municipal de Guaporé";"Esgoto";"Administração pública direta";NA;21200;NA;100;NA;NA;NA;NA;NA;NA;NA;NA;NA
3603;TRUE;"Guaporé";"430940";25475;23248;25;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";23248;NA;NA;NA;10601646,8;10601646,8;NA;10766428,04;NA;96695,09;NA;NA;NA
3601;TRUE;"Guaporé";"430940";25727;23478;26;"43094011";"Prefeitura Municipal de Guaporé";"Esgoto";"Administração pública direta";NA;23150;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3600;TRUE;"Guaporé";"430940";25727;23478;26;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";23478;NA;NA;NA;11203461,06;11203461,06;NA;11293952,38;NA;172014,51;74394,95;NA;NA
3599;TRUE;"Guaporé";"430940";25968;23698;27;"43094011";"Prefeitura Municipal de Guaporé";"Esgoto";"Administração pública direta";NA;23200;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3598;TRUE;"Guaporé";"430940";25968;23698;27;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";23698;NA;NA;NA;11917687,66;11917687,66;NA;12104350,12;NA;838872,12;NA;NA;NA
3649;TRUE;"Guarani das Missões";"430950";8930;4092;5;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3648;TRUE;"Guarani das Missões";"430950";8774;4020;6;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3647;TRUE;"Guarani das Missões";"430950";8990;4984;7;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3646;TRUE;"Guarani das Missões";"430950";8911;4940;8;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";5596;NA;NA;NA;251383,93;251383,93;NA;450772,92;NA;967,8;NA;NA;NA
3645;TRUE;"Guarani das Missões";"430950";8855;4909;9;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";5046;NA;NA;NA;527072,31;527072,31;NA;469416,12;NA;10375,93;NA;NA;NA
3644;TRUE;"Guarani das Missões";"430950";8792;4874;10;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";5137;NA;NA;NA;508811,39;508811,39;NA;552601,72;NA;11241,58;NA;NA;NA
3643;TRUE;"Guarani das Missões";"430950";8660;4801;11;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";5284;NA;NA;NA;764030,56;764030,56;NA;697164,73;NA;61224,42;NA;NA;NA
3642;TRUE;"Guarani das Missões";"430950";8587;4761;12;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";5356;NA;NA;NA;800287,46;800287,46;NA;769469,08;NA;14720,98;NA;NA;NA
3641;TRUE;"Guarani das Missões";"430950";8515;4721;13;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";4960;NA;NA;NA;831502,94;831502,94;NA;940587,16;NA;13305,57;NA;NA;NA
3640;TRUE;"Guarani das Missões";"430950";8331;4920;14;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";5100;NA;NA;NA;906856,49;906856,49;NA;880048,45;NA;4946,57;NA;NA;NA
3639;TRUE;"Guarani das Missões";"430950";8475;5005;15;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";5255;NA;NA;NA;1008609,56;1008609,56;NA;1052213,27;NA;456,67;NA;NA;NA
3638;TRUE;"Guarani das Missões";"430950";8414;4969;16;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";5414;NA;NA;NA;1089939,53;1089939,53;NA;NA;NA;5456,69;NA;NA;NA
3637;TRUE;"Guarani das Missões";"430950";8115;5030;17;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";5153;NA;NA;NA;1127029,38;1127029,38;NA;1157549,85;NA;10712,54;NA;NA;NA
3636;TRUE;"Guarani das Missões";"430950";8048;4988;18;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";5021;NA;NA;NA;1208469,1;1208469,1;NA;1306138,3;NA;NA;NA;NA;NA
3635;TRUE;"Guarani das Missões";"430950";7983;4948;19;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";5019;NA;NA;NA;1307276,09;1307276,09;NA;1404622,8;NA;96215,95;NA;NA;NA
3634;TRUE;"Guarani das Missões";"430950";8227;5099;20;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";5416;NA;NA;NA;1395697,32;1395697,32;NA;1422304,2;NA;111602,62;NA;NA;NA
3633;TRUE;"Guarani das Missões";"430950";8187;5075;21;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";5462;NA;NA;NA;1578277,8;1578277,8;NA;1574519,91;NA;6185,78;NA;NA;NA
3632;TRUE;"Guarani das Missões";"430950";8150;5052;22;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";5528;NA;NA;NA;1644177,27;1644177,27;NA;1630344,79;NA;197073,86;NA;NA;NA
3631;TRUE;"Guarani das Missões";"430950";8114;5029;23;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";5029;NA;NA;NA;1879860,31;1879860,31;NA;1858382,43;NA;21408,51;NA;NA;NA
3630;TRUE;"Guarani das Missões";"430950";8080;5008;24;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";5008;NA;NA;NA;2021192,4;2021192,4;NA;2056609,37;NA;24613,97;NA;NA;NA
3629;TRUE;"Guarani das Missões";"430950";7614;4719;25;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";4719;NA;NA;NA;2063820,44;2063820,44;NA;2135204,39;NA;25151,36;NA;NA;NA
3628;TRUE;"Guarani das Missões";"430950";7537;4672;26;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";4672;NA;NA;NA;2216369,32;2216369,32;NA;2231702,99;NA;17917,31;NA;NA;NA
3627;TRUE;"Guarani das Missões";"430950";7463;4626;27;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";4626;NA;NA;NA;2353750,81;2353750,81;NA;2435118,7;NA;141548,3;NA;NA;NA
3661;TRUE;"Harmonia";"430955";3777;2154;15;"43095511";"Prefeitura Municipal de Harmonia";"Água";"Administração pública direta";4050;NA;NA;NA;384000;384000;NA;384000;NA;60000;NA;NA;NA
3660;TRUE;"Harmonia";"430955";4254;2456;17;"43095511";"Prefeitura Municipal de Harmonia";"Água";"Administração pública direta";4254;NA;NA;NA;353454,74;353454,74;NA;403454,74;NA;3000;NA;NA;NA
3659;TRUE;"Harmonia";"430955";4300;2483;18;"43095511";"Prefeitura Municipal de Harmonia";"Água";"Administração pública direta";4254;NA;NA;NA;403376,42;403376,42;NA;453376,42;NA;NA;NA;NA;NA
3658;TRUE;"Harmonia";"430955";4344;2508;19;"43095511";"Prefeitura Municipal de Harmonia";"Água";"Administração pública direta";4344;NA;NA;NA;412319,73;412319,73;NA;432319,73;NA;NA;NA;NA;NA
3657;TRUE;"Harmonia";"430955";4517;2608;20;"43095511";"Prefeitura Municipal de Harmonia";"Água";"Administração pública direta";4517;NA;NA;NA;435121,01;435121,01;NA;456227,01;NA;NA;NA;NA;NA
3656;TRUE;"Harmonia";"430955";4557;2631;21;"43095511";"Prefeitura Municipal de Harmonia";"Água";"Administração pública direta";4557;NA;NA;NA;465550;465550;NA;485550;NA;NA;NA;NA;NA
